"Var1","Var2","Var3","Var4","simid"
7,6,1,8,5155
8,6,1,8,5156
9,6,1,8,5157
1,7,1,8,5158
2,7,1,8,5159
3,7,1,8,5160
4,7,1,8,5161
5,7,1,8,5162
6,7,1,8,5163
7,7,1,8,5164
8,7,1,8,5165
9,7,1,8,5166
1,8,1,8,5167
2,8,1,8,5168
3,8,1,8,5169
4,8,1,8,5170
5,8,1,8,5171
6,8,1,8,5172
7,8,1,8,5173
8,8,1,8,5174
9,8,1,8,5175
1,9,1,8,5176
2,9,1,8,5177
3,9,1,8,5178
4,9,1,8,5179
5,9,1,8,5180
6,9,1,8,5181
7,9,1,8,5182
8,9,1,8,5183
9,9,1,8,5184
1,1,2,8,5185
2,1,2,8,5186
3,1,2,8,5187
4,1,2,8,5188
5,1,2,8,5189
6,1,2,8,5190
7,1,2,8,5191
8,1,2,8,5192
9,1,2,8,5193
1,2,2,8,5194
2,2,2,8,5195
3,2,2,8,5196
4,2,2,8,5197
5,2,2,8,5198
6,2,2,8,5199
7,2,2,8,5200
8,2,2,8,5201
9,2,2,8,5202
1,3,2,8,5203
2,3,2,8,5204
3,3,2,8,5205
4,3,2,8,5206
5,3,2,8,5207
6,3,2,8,5208
7,3,2,8,5209
8,3,2,8,5210
9,3,2,8,5211
1,4,2,8,5212
2,4,2,8,5213
3,4,2,8,5214
4,4,2,8,5215
5,4,2,8,5216
6,4,2,8,5217
7,4,2,8,5218
8,4,2,8,5219
9,4,2,8,5220
1,5,2,8,5221
2,5,2,8,5222
3,5,2,8,5223
4,5,2,8,5224
5,5,2,8,5225
6,5,2,8,5226
7,5,2,8,5227
8,5,2,8,5228
9,5,2,8,5229
1,6,2,8,5230
2,6,2,8,5231
3,6,2,8,5232
4,6,2,8,5233
5,6,2,8,5234
6,6,2,8,5235
7,6,2,8,5236
8,6,2,8,5237
9,6,2,8,5238
1,7,2,8,5239
2,7,2,8,5240
3,7,2,8,5241
4,7,2,8,5242
5,7,2,8,5243
6,7,2,8,5244
7,7,2,8,5245
8,7,2,8,5246
9,7,2,8,5247
1,8,2,8,5248
2,8,2,8,5249
3,8,2,8,5250
4,8,2,8,5251
5,8,2,8,5252
6,8,2,8,5253
7,8,2,8,5254
8,8,2,8,5255
9,8,2,8,5256
1,9,2,8,5257
2,9,2,8,5258
3,9,2,8,5259
4,9,2,8,5260
5,9,2,8,5261
6,9,2,8,5262
7,9,2,8,5263
8,9,2,8,5264
9,9,2,8,5265
1,1,3,8,5266
2,1,3,8,5267
3,1,3,8,5268
4,1,3,8,5269
5,1,3,8,5270
6,1,3,8,5271
7,1,3,8,5272
8,1,3,8,5273
9,1,3,8,5274
1,2,3,8,5275
2,2,3,8,5276
3,2,3,8,5277
4,2,3,8,5278
5,2,3,8,5279
6,2,3,8,5280
7,2,3,8,5281
8,2,3,8,5282
9,2,3,8,5283
1,3,3,8,5284
2,3,3,8,5285
3,3,3,8,5286
4,3,3,8,5287
5,3,3,8,5288
6,3,3,8,5289
7,3,3,8,5290
8,3,3,8,5291
9,3,3,8,5292
1,4,3,8,5293
2,4,3,8,5294
3,4,3,8,5295
4,4,3,8,5296
5,4,3,8,5297
6,4,3,8,5298
7,4,3,8,5299
8,4,3,8,5300
9,4,3,8,5301
1,5,3,8,5302
2,5,3,8,5303
3,5,3,8,5304
4,5,3,8,5305
5,5,3,8,5306
6,5,3,8,5307
7,5,3,8,5308
8,5,3,8,5309
9,5,3,8,5310
1,6,3,8,5311
2,6,3,8,5312
3,6,3,8,5313
4,6,3,8,5314
5,6,3,8,5315
6,6,3,8,5316
7,6,3,8,5317
8,6,3,8,5318
9,6,3,8,5319
1,7,3,8,5320
2,7,3,8,5321
3,7,3,8,5322
4,7,3,8,5323
5,7,3,8,5324
6,7,3,8,5325
7,7,3,8,5326
8,7,3,8,5327
9,7,3,8,5328
1,8,3,8,5329
2,8,3,8,5330
3,8,3,8,5331
4,8,3,8,5332
5,8,3,8,5333
6,8,3,8,5334
7,8,3,8,5335
8,8,3,8,5336
9,8,3,8,5337
1,9,3,8,5338
2,9,3,8,5339
3,9,3,8,5340
4,9,3,8,5341
5,9,3,8,5342
6,9,3,8,5343
7,9,3,8,5344
8,9,3,8,5345
9,9,3,8,5346
1,1,4,8,5347
2,1,4,8,5348
3,1,4,8,5349
4,1,4,8,5350
5,1,4,8,5351
6,1,4,8,5352
7,1,4,8,5353
8,1,4,8,5354
9,1,4,8,5355
1,2,4,8,5356
2,2,4,8,5357
3,2,4,8,5358
4,2,4,8,5359
5,2,4,8,5360
6,2,4,8,5361
7,2,4,8,5362
8,2,4,8,5363
9,2,4,8,5364
1,3,4,8,5365
2,3,4,8,5366
3,3,4,8,5367
4,3,4,8,5368
5,3,4,8,5369
6,3,4,8,5370
7,3,4,8,5371
8,3,4,8,5372
9,3,4,8,5373
1,4,4,8,5374
2,4,4,8,5375
3,4,4,8,5376
4,4,4,8,5377
5,4,4,8,5378
6,4,4,8,5379
7,4,4,8,5380
8,4,4,8,5381
9,4,4,8,5382
1,5,4,8,5383
2,5,4,8,5384
3,5,4,8,5385
4,5,4,8,5386
5,5,4,8,5387
6,5,4,8,5388
7,5,4,8,5389
8,5,4,8,5390
9,5,4,8,5391
1,6,4,8,5392
2,6,4,8,5393
3,6,4,8,5394
4,6,4,8,5395
5,6,4,8,5396
6,6,4,8,5397
7,6,4,8,5398
8,6,4,8,5399
9,6,4,8,5400
1,7,4,8,5401
2,7,4,8,5402
3,7,4,8,5403
4,7,4,8,5404
5,7,4,8,5405
6,7,4,8,5406
7,7,4,8,5407
8,7,4,8,5408
9,7,4,8,5409
1,8,4,8,5410
2,8,4,8,5411
3,8,4,8,5412
4,8,4,8,5413
5,8,4,8,5414
6,8,4,8,5415
7,8,4,8,5416
8,8,4,8,5417
9,8,4,8,5418
1,9,4,8,5419
2,9,4,8,5420
3,9,4,8,5421
4,9,4,8,5422
5,9,4,8,5423
6,9,4,8,5424
7,9,4,8,5425
8,9,4,8,5426
9,9,4,8,5427
1,1,5,8,5428
2,1,5,8,5429
3,1,5,8,5430
4,1,5,8,5431
5,1,5,8,5432
6,1,5,8,5433
7,1,5,8,5434
8,1,5,8,5435
9,1,5,8,5436
1,2,5,8,5437
2,2,5,8,5438
3,2,5,8,5439
4,2,5,8,5440
5,2,5,8,5441
6,2,5,8,5442
7,2,5,8,5443
8,2,5,8,5444
9,2,5,8,5445
1,3,5,8,5446
2,3,5,8,5447
3,3,5,8,5448
4,3,5,8,5449
5,3,5,8,5450
6,3,5,8,5451
7,3,5,8,5452
8,3,5,8,5453
9,3,5,8,5454
1,4,5,8,5455
2,4,5,8,5456
3,4,5,8,5457
4,4,5,8,5458
5,4,5,8,5459
6,4,5,8,5460
7,4,5,8,5461
8,4,5,8,5462
9,4,5,8,5463
1,5,5,8,5464
2,5,5,8,5465
3,5,5,8,5466
4,5,5,8,5467
5,5,5,8,5468
6,5,5,8,5469
7,5,5,8,5470
8,5,5,8,5471
9,5,5,8,5472
1,6,5,8,5473
2,6,5,8,5474
3,6,5,8,5475
4,6,5,8,5476
5,6,5,8,5477
6,6,5,8,5478
7,6,5,8,5479
8,6,5,8,5480
9,6,5,8,5481
1,7,5,8,5482
2,7,5,8,5483
3,7,5,8,5484
4,7,5,8,5485
5,7,5,8,5486
6,7,5,8,5487
7,7,5,8,5488
8,7,5,8,5489
9,7,5,8,5490
1,8,5,8,5491
2,8,5,8,5492
3,8,5,8,5493
4,8,5,8,5494
5,8,5,8,5495
6,8,5,8,5496
7,8,5,8,5497
8,8,5,8,5498
9,8,5,8,5499
1,9,5,8,5500
2,9,5,8,5501
3,9,5,8,5502
4,9,5,8,5503
5,9,5,8,5504
6,9,5,8,5505
7,9,5,8,5506
8,9,5,8,5507
9,9,5,8,5508
1,1,6,8,5509
2,1,6,8,5510
3,1,6,8,5511
4,1,6,8,5512
5,1,6,8,5513
6,1,6,8,5514
7,1,6,8,5515
8,1,6,8,5516
9,1,6,8,5517
1,2,6,8,5518
2,2,6,8,5519
3,2,6,8,5520
4,2,6,8,5521
5,2,6,8,5522
6,2,6,8,5523
7,2,6,8,5524
8,2,6,8,5525
9,2,6,8,5526
1,3,6,8,5527
2,3,6,8,5528
3,3,6,8,5529
4,3,6,8,5530
5,3,6,8,5531
6,3,6,8,5532
7,3,6,8,5533
8,3,6,8,5534
9,3,6,8,5535
1,4,6,8,5536
2,4,6,8,5537
3,4,6,8,5538
4,4,6,8,5539
5,4,6,8,5540
6,4,6,8,5541
7,4,6,8,5542
8,4,6,8,5543
9,4,6,8,5544
1,5,6,8,5545
2,5,6,8,5546
3,5,6,8,5547
4,5,6,8,5548
5,5,6,8,5549
6,5,6,8,5550
7,5,6,8,5551
8,5,6,8,5552
9,5,6,8,5553
1,6,6,8,5554
2,6,6,8,5555
3,6,6,8,5556
4,6,6,8,5557
5,6,6,8,5558
6,6,6,8,5559
7,6,6,8,5560
8,6,6,8,5561
9,6,6,8,5562
1,7,6,8,5563
2,7,6,8,5564
3,7,6,8,5565
4,7,6,8,5566
5,7,6,8,5567
6,7,6,8,5568
7,7,6,8,5569
8,7,6,8,5570
9,7,6,8,5571
1,8,6,8,5572
2,8,6,8,5573
3,8,6,8,5574
4,8,6,8,5575
5,8,6,8,5576
6,8,6,8,5577
7,8,6,8,5578
8,8,6,8,5579
9,8,6,8,5580
1,9,6,8,5581
2,9,6,8,5582
3,9,6,8,5583
4,9,6,8,5584
5,9,6,8,5585
6,9,6,8,5586
7,9,6,8,5587
8,9,6,8,5588
9,9,6,8,5589
1,1,7,8,5590
2,1,7,8,5591
3,1,7,8,5592
4,1,7,8,5593
5,1,7,8,5594
6,1,7,8,5595
7,1,7,8,5596
8,1,7,8,5597
9,1,7,8,5598
1,2,7,8,5599
2,2,7,8,5600
3,2,7,8,5601
4,2,7,8,5602
5,2,7,8,5603
6,2,7,8,5604
7,2,7,8,5605
8,2,7,8,5606
9,2,7,8,5607
1,3,7,8,5608
2,3,7,8,5609
3,3,7,8,5610
4,3,7,8,5611
5,3,7,8,5612
6,3,7,8,5613
7,3,7,8,5614
8,3,7,8,5615
9,3,7,8,5616
1,4,7,8,5617
2,4,7,8,5618
3,4,7,8,5619
4,4,7,8,5620
5,4,7,8,5621
6,4,7,8,5622
7,4,7,8,5623
8,4,7,8,5624
9,4,7,8,5625
1,5,7,8,5626
2,5,7,8,5627
3,5,7,8,5628
4,5,7,8,5629
5,5,7,8,5630
6,5,7,8,5631
7,5,7,8,5632
8,5,7,8,5633
9,5,7,8,5634
1,6,7,8,5635
2,6,7,8,5636
3,6,7,8,5637
4,6,7,8,5638
5,6,7,8,5639
6,6,7,8,5640
7,6,7,8,5641
8,6,7,8,5642
9,6,7,8,5643
1,7,7,8,5644
2,7,7,8,5645
3,7,7,8,5646
4,7,7,8,5647
5,7,7,8,5648
6,7,7,8,5649
7,7,7,8,5650
8,7,7,8,5651
9,7,7,8,5652
1,8,7,8,5653
2,8,7,8,5654
3,8,7,8,5655
4,8,7,8,5656
5,8,7,8,5657
6,8,7,8,5658
7,8,7,8,5659
8,8,7,8,5660
9,8,7,8,5661
1,9,7,8,5662
2,9,7,8,5663
3,9,7,8,5664
4,9,7,8,5665
5,9,7,8,5666
6,9,7,8,5667
7,9,7,8,5668
8,9,7,8,5669
9,9,7,8,5670
1,1,8,8,5671
2,1,8,8,5672
3,1,8,8,5673
4,1,8,8,5674
5,1,8,8,5675
6,1,8,8,5676
7,1,8,8,5677
8,1,8,8,5678
9,1,8,8,5679
1,2,8,8,5680
2,2,8,8,5681
3,2,8,8,5682
4,2,8,8,5683
5,2,8,8,5684
6,2,8,8,5685
7,2,8,8,5686
8,2,8,8,5687
9,2,8,8,5688
1,3,8,8,5689
2,3,8,8,5690
3,3,8,8,5691
4,3,8,8,5692
5,3,8,8,5693
6,3,8,8,5694
7,3,8,8,5695
8,3,8,8,5696
9,3,8,8,5697
1,4,8,8,5698
2,4,8,8,5699
3,4,8,8,5700
4,4,8,8,5701
5,4,8,8,5702
6,4,8,8,5703
7,4,8,8,5704
8,4,8,8,5705
9,4,8,8,5706
1,5,8,8,5707
2,5,8,8,5708
3,5,8,8,5709
4,5,8,8,5710
5,5,8,8,5711
6,5,8,8,5712
7,5,8,8,5713
8,5,8,8,5714
9,5,8,8,5715
1,6,8,8,5716
2,6,8,8,5717
3,6,8,8,5718
4,6,8,8,5719
5,6,8,8,5720
6,6,8,8,5721
7,6,8,8,5722
8,6,8,8,5723
9,6,8,8,5724
1,7,8,8,5725
2,7,8,8,5726
3,7,8,8,5727
4,7,8,8,5728
5,7,8,8,5729
6,7,8,8,5730
7,7,8,8,5731
8,7,8,8,5732
9,7,8,8,5733
1,8,8,8,5734
2,8,8,8,5735
3,8,8,8,5736
4,8,8,8,5737
5,8,8,8,5738
6,8,8,8,5739
7,8,8,8,5740
8,8,8,8,5741
9,8,8,8,5742
1,9,8,8,5743
2,9,8,8,5744
3,9,8,8,5745
4,9,8,8,5746
5,9,8,8,5747
6,9,8,8,5748
7,9,8,8,5749
8,9,8,8,5750
9,9,8,8,5751
1,1,9,8,5752
2,1,9,8,5753
3,1,9,8,5754
4,1,9,8,5755
5,1,9,8,5756
6,1,9,8,5757
7,1,9,8,5758
8,1,9,8,5759
9,1,9,8,5760
1,2,9,8,5761
2,2,9,8,5762
3,2,9,8,5763
4,2,9,8,5764
5,2,9,8,5765
6,2,9,8,5766
7,2,9,8,5767
8,2,9,8,5768
9,2,9,8,5769
1,3,9,8,5770
2,3,9,8,5771
3,3,9,8,5772
4,3,9,8,5773
5,3,9,8,5774
6,3,9,8,5775
7,3,9,8,5776
8,3,9,8,5777
9,3,9,8,5778
1,4,9,8,5779
2,4,9,8,5780
3,4,9,8,5781
4,4,9,8,5782
5,4,9,8,5783
6,4,9,8,5784
7,4,9,8,5785
8,4,9,8,5786
9,4,9,8,5787
1,5,9,8,5788
2,5,9,8,5789
3,5,9,8,5790
4,5,9,8,5791
5,5,9,8,5792
6,5,9,8,5793
7,5,9,8,5794
8,5,9,8,5795
9,5,9,8,5796
1,6,9,8,5797
2,6,9,8,5798
3,6,9,8,5799
4,6,9,8,5800
5,6,9,8,5801
6,6,9,8,5802
7,6,9,8,5803
8,6,9,8,5804
9,6,9,8,5805
1,7,9,8,5806
2,7,9,8,5807
3,7,9,8,5808
4,7,9,8,5809
5,7,9,8,5810
6,7,9,8,5811
7,7,9,8,5812
8,7,9,8,5813
9,7,9,8,5814
1,8,9,8,5815
2,8,9,8,5816
3,8,9,8,5817
4,8,9,8,5818
5,8,9,8,5819
6,8,9,8,5820
7,8,9,8,5821
8,8,9,8,5822
9,8,9,8,5823
1,9,9,8,5824
2,9,9,8,5825
3,9,9,8,5826
4,9,9,8,5827
5,9,9,8,5828
6,9,9,8,5829
7,9,9,8,5830
8,9,9,8,5831
9,9,9,8,5832
1,1,1,9,5833
2,1,1,9,5834
3,1,1,9,5835
4,1,1,9,5836
5,1,1,9,5837
6,1,1,9,5838
7,1,1,9,5839
8,1,1,9,5840
9,1,1,9,5841
1,2,1,9,5842
2,2,1,9,5843
3,2,1,9,5844
4,2,1,9,5845
5,2,1,9,5846
6,2,1,9,5847
7,2,1,9,5848
8,2,1,9,5849
9,2,1,9,5850
1,3,1,9,5851
2,3,1,9,5852
3,3,1,9,5853
4,3,1,9,5854
5,3,1,9,5855
6,3,1,9,5856
7,3,1,9,5857
8,3,1,9,5858
9,3,1,9,5859
1,4,1,9,5860
2,4,1,9,5861
3,4,1,9,5862
4,4,1,9,5863
5,4,1,9,5864
6,4,1,9,5865
7,4,1,9,5866
8,4,1,9,5867
9,4,1,9,5868
1,5,1,9,5869
2,5,1,9,5870
3,5,1,9,5871
4,5,1,9,5872
5,5,1,9,5873
6,5,1,9,5874
7,5,1,9,5875
8,5,1,9,5876
9,5,1,9,5877
1,6,1,9,5878
2,6,1,9,5879
3,6,1,9,5880
4,6,1,9,5881
5,6,1,9,5882
6,6,1,9,5883
7,6,1,9,5884
8,6,1,9,5885
9,6,1,9,5886
1,7,1,9,5887
2,7,1,9,5888
3,7,1,9,5889
4,7,1,9,5890
5,7,1,9,5891
6,7,1,9,5892
7,7,1,9,5893
8,7,1,9,5894
9,7,1,9,5895
1,8,1,9,5896
2,8,1,9,5897
3,8,1,9,5898
4,8,1,9,5899
5,8,1,9,5900
6,8,1,9,5901
7,8,1,9,5902
8,8,1,9,5903
9,8,1,9,5904
1,9,1,9,5905
2,9,1,9,5906
3,9,1,9,5907
4,9,1,9,5908
5,9,1,9,5909
6,9,1,9,5910
7,9,1,9,5911
8,9,1,9,5912
9,9,1,9,5913
1,1,2,9,5914
2,1,2,9,5915
3,1,2,9,5916
4,1,2,9,5917
5,1,2,9,5918
6,1,2,9,5919
7,1,2,9,5920
8,1,2,9,5921
9,1,2,9,5922
1,2,2,9,5923
2,2,2,9,5924
3,2,2,9,5925
4,2,2,9,5926
5,2,2,9,5927
6,2,2,9,5928
7,2,2,9,5929
8,2,2,9,5930
9,2,2,9,5931
1,3,2,9,5932
2,3,2,9,5933
3,3,2,9,5934
4,3,2,9,5935
5,3,2,9,5936
6,3,2,9,5937
7,3,2,9,5938
8,3,2,9,5939
9,3,2,9,5940
1,4,2,9,5941
2,4,2,9,5942
3,4,2,9,5943
4,4,2,9,5944
5,4,2,9,5945
6,4,2,9,5946
7,4,2,9,5947
8,4,2,9,5948
9,4,2,9,5949
1,5,2,9,5950
2,5,2,9,5951
3,5,2,9,5952
4,5,2,9,5953
5,5,2,9,5954
6,5,2,9,5955
7,5,2,9,5956
8,5,2,9,5957
9,5,2,9,5958
1,6,2,9,5959
2,6,2,9,5960
3,6,2,9,5961
4,6,2,9,5962
5,6,2,9,5963
6,6,2,9,5964
7,6,2,9,5965
8,6,2,9,5966
9,6,2,9,5967
1,7,2,9,5968
2,7,2,9,5969
3,7,2,9,5970
4,7,2,9,5971
5,7,2,9,5972
6,7,2,9,5973
7,7,2,9,5974
8,7,2,9,5975
9,7,2,9,5976
1,8,2,9,5977
2,8,2,9,5978
3,8,2,9,5979
4,8,2,9,5980
5,8,2,9,5981
6,8,2,9,5982
7,8,2,9,5983
8,8,2,9,5984
9,8,2,9,5985
1,9,2,9,5986
2,9,2,9,5987
3,9,2,9,5988
4,9,2,9,5989
5,9,2,9,5990
6,9,2,9,5991
7,9,2,9,5992
8,9,2,9,5993
9,9,2,9,5994
1,1,3,9,5995
2,1,3,9,5996
3,1,3,9,5997
4,1,3,9,5998
5,1,3,9,5999
6,1,3,9,6000
7,1,3,9,6001
8,1,3,9,6002
9,1,3,9,6003
1,2,3,9,6004
2,2,3,9,6005
3,2,3,9,6006
4,2,3,9,6007
5,2,3,9,6008
6,2,3,9,6009
7,2,3,9,6010
8,2,3,9,6011
9,2,3,9,6012
1,3,3,9,6013
2,3,3,9,6014
3,3,3,9,6015
4,3,3,9,6016
5,3,3,9,6017
6,3,3,9,6018
7,3,3,9,6019
8,3,3,9,6020
9,3,3,9,6021
1,4,3,9,6022
2,4,3,9,6023
3,4,3,9,6024
4,4,3,9,6025
5,4,3,9,6026
6,4,3,9,6027
7,4,3,9,6028
8,4,3,9,6029
9,4,3,9,6030
1,5,3,9,6031
2,5,3,9,6032
3,5,3,9,6033
4,5,3,9,6034
5,5,3,9,6035
6,5,3,9,6036
7,5,3,9,6037
8,5,3,9,6038
9,5,3,9,6039
1,6,3,9,6040
2,6,3,9,6041
3,6,3,9,6042
4,6,3,9,6043
5,6,3,9,6044
6,6,3,9,6045
7,6,3,9,6046
8,6,3,9,6047
9,6,3,9,6048
1,7,3,9,6049
2,7,3,9,6050
3,7,3,9,6051
4,7,3,9,6052
5,7,3,9,6053
6,7,3,9,6054
7,7,3,9,6055
8,7,3,9,6056
9,7,3,9,6057
1,8,3,9,6058
2,8,3,9,6059
3,8,3,9,6060
4,8,3,9,6061
5,8,3,9,6062
6,8,3,9,6063
7,8,3,9,6064
8,8,3,9,6065
9,8,3,9,6066
1,9,3,9,6067
2,9,3,9,6068
3,9,3,9,6069
4,9,3,9,6070
5,9,3,9,6071
6,9,3,9,6072
7,9,3,9,6073
8,9,3,9,6074
9,9,3,9,6075
1,1,4,9,6076
2,1,4,9,6077
3,1,4,9,6078
4,1,4,9,6079
5,1,4,9,6080
6,1,4,9,6081
7,1,4,9,6082
8,1,4,9,6083
9,1,4,9,6084
1,2,4,9,6085
2,2,4,9,6086
3,2,4,9,6087
4,2,4,9,6088
5,2,4,9,6089
6,2,4,9,6090
7,2,4,9,6091
8,2,4,9,6092
9,2,4,9,6093
1,3,4,9,6094
2,3,4,9,6095
3,3,4,9,6096
4,3,4,9,6097
5,3,4,9,6098
6,3,4,9,6099
7,3,4,9,6100
8,3,4,9,6101
9,3,4,9,6102
1,4,4,9,6103
2,4,4,9,6104
3,4,4,9,6105
4,4,4,9,6106
5,4,4,9,6107
6,4,4,9,6108
7,4,4,9,6109
8,4,4,9,6110
9,4,4,9,6111
1,5,4,9,6112
2,5,4,9,6113
3,5,4,9,6114
4,5,4,9,6115
5,5,4,9,6116
6,5,4,9,6117
7,5,4,9,6118
8,5,4,9,6119
9,5,4,9,6120
1,6,4,9,6121
2,6,4,9,6122
3,6,4,9,6123
4,6,4,9,6124
5,6,4,9,6125
6,6,4,9,6126
7,6,4,9,6127
8,6,4,9,6128
9,6,4,9,6129
1,7,4,9,6130
2,7,4,9,6131
3,7,4,9,6132
4,7,4,9,6133
5,7,4,9,6134
6,7,4,9,6135
7,7,4,9,6136
8,7,4,9,6137
9,7,4,9,6138
1,8,4,9,6139
2,8,4,9,6140
3,8,4,9,6141
4,8,4,9,6142
5,8,4,9,6143
6,8,4,9,6144
7,8,4,9,6145
8,8,4,9,6146
9,8,4,9,6147
1,9,4,9,6148
2,9,4,9,6149
3,9,4,9,6150
4,9,4,9,6151
5,9,4,9,6152
6,9,4,9,6153
7,9,4,9,6154
8,9,4,9,6155
9,9,4,9,6156
1,1,5,9,6157
2,1,5,9,6158
3,1,5,9,6159
4,1,5,9,6160
5,1,5,9,6161
6,1,5,9,6162
7,1,5,9,6163
8,1,5,9,6164
9,1,5,9,6165
1,2,5,9,6166
2,2,5,9,6167
3,2,5,9,6168
4,2,5,9,6169
5,2,5,9,6170
6,2,5,9,6171
7,2,5,9,6172
8,2,5,9,6173
9,2,5,9,6174
1,3,5,9,6175
2,3,5,9,6176
3,3,5,9,6177
4,3,5,9,6178
5,3,5,9,6179
6,3,5,9,6180
7,3,5,9,6181
8,3,5,9,6182
9,3,5,9,6183
1,4,5,9,6184
2,4,5,9,6185
3,4,5,9,6186
4,4,5,9,6187
5,4,5,9,6188
6,4,5,9,6189
7,4,5,9,6190
8,4,5,9,6191
9,4,5,9,6192
1,5,5,9,6193
2,5,5,9,6194
3,5,5,9,6195
4,5,5,9,6196
5,5,5,9,6197
6,5,5,9,6198
7,5,5,9,6199
8,5,5,9,6200
9,5,5,9,6201
1,6,5,9,6202
2,6,5,9,6203
3,6,5,9,6204
4,6,5,9,6205
5,6,5,9,6206
6,6,5,9,6207
7,6,5,9,6208
8,6,5,9,6209
9,6,5,9,6210
1,7,5,9,6211
2,7,5,9,6212
3,7,5,9,6213
4,7,5,9,6214
5,7,5,9,6215
6,7,5,9,6216
7,7,5,9,6217
8,7,5,9,6218
9,7,5,9,6219
1,8,5,9,6220
2,8,5,9,6221
3,8,5,9,6222
4,8,5,9,6223
5,8,5,9,6224
6,8,5,9,6225
7,8,5,9,6226
8,8,5,9,6227
9,8,5,9,6228
1,9,5,9,6229
2,9,5,9,6230
3,9,5,9,6231
4,9,5,9,6232
5,9,5,9,6233
6,9,5,9,6234
7,9,5,9,6235
8,9,5,9,6236
9,9,5,9,6237
1,1,6,9,6238
2,1,6,9,6239
3,1,6,9,6240
4,1,6,9,6241
5,1,6,9,6242
6,1,6,9,6243
7,1,6,9,6244
8,1,6,9,6245
9,1,6,9,6246
1,2,6,9,6247
2,2,6,9,6248
3,2,6,9,6249
4,2,6,9,6250
5,2,6,9,6251
6,2,6,9,6252
7,2,6,9,6253
8,2,6,9,6254
9,2,6,9,6255
1,3,6,9,6256
2,3,6,9,6257
3,3,6,9,6258
4,3,6,9,6259
5,3,6,9,6260
6,3,6,9,6261
7,3,6,9,6262
8,3,6,9,6263
9,3,6,9,6264
1,4,6,9,6265
2,4,6,9,6266
3,4,6,9,6267
4,4,6,9,6268
5,4,6,9,6269
6,4,6,9,6270
7,4,6,9,6271
8,4,6,9,6272
9,4,6,9,6273
1,5,6,9,6274
2,5,6,9,6275
3,5,6,9,6276
4,5,6,9,6277
5,5,6,9,6278
6,5,6,9,6279
7,5,6,9,6280
8,5,6,9,6281
9,5,6,9,6282
1,6,6,9,6283
2,6,6,9,6284
3,6,6,9,6285
4,6,6,9,6286
5,6,6,9,6287
6,6,6,9,6288
7,6,6,9,6289
8,6,6,9,6290
9,6,6,9,6291
1,7,6,9,6292
2,7,6,9,6293
3,7,6,9,6294
4,7,6,9,6295
5,7,6,9,6296
6,7,6,9,6297
7,7,6,9,6298
8,7,6,9,6299
9,7,6,9,6300
1,8,6,9,6301
2,8,6,9,6302
3,8,6,9,6303
4,8,6,9,6304
5,8,6,9,6305
6,8,6,9,6306
7,8,6,9,6307
8,8,6,9,6308
9,8,6,9,6309
1,9,6,9,6310
2,9,6,9,6311
3,9,6,9,6312
4,9,6,9,6313
5,9,6,9,6314
6,9,6,9,6315
7,9,6,9,6316
8,9,6,9,6317
9,9,6,9,6318
1,1,7,9,6319
2,1,7,9,6320
3,1,7,9,6321
4,1,7,9,6322
5,1,7,9,6323
6,1,7,9,6324
7,1,7,9,6325
8,1,7,9,6326
9,1,7,9,6327
1,2,7,9,6328
2,2,7,9,6329
3,2,7,9,6330
4,2,7,9,6331
5,2,7,9,6332
6,2,7,9,6333
7,2,7,9,6334
8,2,7,9,6335
9,2,7,9,6336
1,3,7,9,6337
2,3,7,9,6338
3,3,7,9,6339
4,3,7,9,6340
5,3,7,9,6341
6,3,7,9,6342
7,3,7,9,6343
8,3,7,9,6344
9,3,7,9,6345
1,4,7,9,6346
2,4,7,9,6347
3,4,7,9,6348
4,4,7,9,6349
5,4,7,9,6350
6,4,7,9,6351
7,4,7,9,6352
8,4,7,9,6353
9,4,7,9,6354
1,5,7,9,6355
2,5,7,9,6356
3,5,7,9,6357
4,5,7,9,6358
5,5,7,9,6359
6,5,7,9,6360
7,5,7,9,6361
8,5,7,9,6362
9,5,7,9,6363
1,6,7,9,6364
2,6,7,9,6365
3,6,7,9,6366
4,6,7,9,6367
5,6,7,9,6368
6,6,7,9,6369
7,6,7,9,6370
8,6,7,9,6371
9,6,7,9,6372
1,7,7,9,6373
2,7,7,9,6374
3,7,7,9,6375
4,7,7,9,6376
5,7,7,9,6377
6,7,7,9,6378
7,7,7,9,6379
8,7,7,9,6380
9,7,7,9,6381
1,8,7,9,6382
2,8,7,9,6383
3,8,7,9,6384
4,8,7,9,6385
5,8,7,9,6386
6,8,7,9,6387
7,8,7,9,6388
8,8,7,9,6389
9,8,7,9,6390
1,9,7,9,6391
2,9,7,9,6392
3,9,7,9,6393
4,9,7,9,6394
5,9,7,9,6395
6,9,7,9,6396
7,9,7,9,6397
8,9,7,9,6398
9,9,7,9,6399
1,1,8,9,6400
2,1,8,9,6401
3,1,8,9,6402
4,1,8,9,6403
5,1,8,9,6404
6,1,8,9,6405
7,1,8,9,6406
8,1,8,9,6407
9,1,8,9,6408
1,2,8,9,6409
2,2,8,9,6410
3,2,8,9,6411
4,2,8,9,6412
5,2,8,9,6413
6,2,8,9,6414
7,2,8,9,6415
8,2,8,9,6416
9,2,8,9,6417
1,3,8,9,6418
2,3,8,9,6419
3,3,8,9,6420
4,3,8,9,6421
5,3,8,9,6422
6,3,8,9,6423
7,3,8,9,6424
